folder,tempo,zcr,beats,spec_centroid,rms_mode,rms_max,rms_avg,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,SpecCon0,SpecCon1,SpecCon2,SpecCon3,ton0,ton1,ton2,ton3,ton4,ton5,chr0,chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chr10,chr11
The Weeknd - I Feel It Coming,92.28515625,0.07183008254211183,427,1821.7634213864073,0.3,0.6,0.24810109,-9.417733,110.86456,4.8265295,17.810349,11.299764,-0.57293075,-1.7550776,4.7563167,-7.3899817,6.242491,14.96366252242244,18.72034094964022,18.875367592259096,41.038191961878375,-0.018536195412751384,0.10979844350672903,0.06601439495220159,-0.03619585564041326,0.0062308639230348834,-0.0008279853100284951,0.43970436,0.325912,0.4363332,0.5176469,0.35044923,0.39741325,0.31962743,0.44733524,0.35044912,0.3423379,0.5001019,0.36640576
The Weeknd - Starboy,92.28515625,0.045926153947765704,336,1647.4188360581763,0.4,0.6,0.32641912,-6.798357,107.06359,5.4259815,27.258074,9.343371,9.657775,7.9610357,6.0534253,-5.826634,11.625379,15.296387277121484,18.778922366637826,18.933483048363996,41.98478774947068,0.08472962713660492,7.242243768819243e-05,-0.07478465529683802,0.07346941503250352,-0.015754153238480218,0.013299699618460293,0.51174074,0.38915756,0.42034382,0.32645506,0.42959344,0.3388909,0.34734073,0.49731666,0.5326426,0.6106556,0.4694713,0.5031569
"The Weeknd, Ariana Grande-Save Your Tears with Ariana Grande Remix",117.45383522727273,0.0864396469128295,359,2129.723781560144,0.3,0.6,0.29211456,15.159166,94.81643,3.7080958,24.886692,5.10305,9.869702,-0.075837694,1.5893663,-5.1157804,9.457539,15.398875740610123,19.053576507633963,19.92794167400367,42.19876541082753,0.12698927477135963,0.06263368138737495,0.02355705178877479,0.10077993521931086,0.024780289989872657,0.009012267614755582,0.47353718,0.2997402,0.35347,0.3488498,0.53183085,0.3603933,0.32976195,0.46520543,0.33509153,0.32974833,0.29818815,0.45901427
"The Weeknd, Playboi Carti, Madonna-Popular with Playboi Carti  Madonna - Music from the HBO Original Series",99.38401442307692,0.10194417834602756,350,2315.104070444463,0.1,0.7,0.24052104,-24.638605,82.980255,4.5913987,18.681036,-2.0284736,4.713958,-5.4103765,1.4931325,-6.812998,6.5311775,16.87550027372137,20.302464173311034,21.250922971618248,41.72148507845615,-0.07581600034114633,0.03405034811261546,-0.07266634590280113,-0.011380325093871813,-0.0010441300813722463,0.0022163958406936743,0.4487185,0.4520135,0.37011874,0.4275317,0.44175944,0.5287223,0.3870627,0.3604475,0.38673383,0.34472698,0.46463522,0.35596877
The Weeknd-Blinding Lights,86.1328125,0.0723520055836133,281,1852.5877072155417,0.3,0.5,0.2105119,-10.207445,109.87372,-3.7325284,31.95041,0.9429269,15.092543,3.456847,9.927685,0.953712,11.488113,13.496148838357538,16.990217792137766,17.907543865795624,43.55866348878527,-0.08109302229740335,0.10140404115071269,-0.02822854392579294,0.018878446674161626,-0.01354253303322298,0.008674271043517083,0.48053893,0.38341582,0.41477758,0.50275654,0.46442142,0.61175627,0.4526776,0.52730775,0.44128612,0.3817559,0.4072918,0.36804855
The Weeknd-Save Your Tears,117.45383522727273,0.08764614298324322,440,2046.9091377402847,0.2,0.5,0.20492215,-8.853983,96.09099,-7.950309,24.541885,2.5109055,12.883764,-5.2310133,5.9898453,-9.424505,9.715277,14.972023605443892,19.159960586098222,19.840679611184896,44.323459983542456,0.11686426740804898,0.059604939832908994,0.016891564267025108,0.09699576866787911,0.02647903434760144,0.007368756342507619,0.4683768,0.33280924,0.38350233,0.37445778,0.5740052,0.40220943,0.3506739,0.46758482,0.35257915,0.34879103,0.3340868,0.46232232
Therion - La Maritza,135.99917763157896,0.08389227316885746,522,1864.8317094593187,0.4,0.6,0.32629952,46.682995,105.92072,-19.354746,30.714033,-2.2661326,3.6773057,3.3894885,-1.6110591,-9.476239,7.463502,15.789242149839222,20.58521677538795,22.12692324598204,44.89702674781132,-0.013961650264920676,0.2017911793788236,0.10523948519293667,0.030009509932182005,0.0037514499953352426,0.02097986640421855,0.39137477,0.2815612,0.3761541,0.34384662,0.22474194,0.26839453,0.32745618,0.44599113,0.29292506,0.19952412,0.22290777,0.27480853
"Tiësto, 21 Savage, BIA-BOTH",117.45383522727273,0.08305434100857126,365,2354.1067706762074,0.5,0.6,0.38705468,72.446144,84.79606,-6.16873,23.840677,5.49593,14.051625,1.7565439,9.664515,-4.7099204,3.1041715,16.326650649938507,17.98286891986753,17.030034147494057,41.20582939764779,-0.0849273656591821,0.058752309299247074,-0.035065967214178886,0.04637056785697465,-0.021772413156351905,-0.008373983313394055,0.4570957,0.39787084,0.3680329,0.4248392,0.4198256,0.5296392,0.42661422,0.45760337,0.49526343,0.4499021,0.43966973,0.38945535
"Tiësto, Ava Max-The Motto",117.45383522727273,0.07034576751373627,390,2018.6290189798533,0.3,0.7,0.27628574,-22.219135,92.69883,11.76939,15.359409,9.415915,8.512888,6.5185046,3.2447164,0.66191113,8.260008,16.61704269406644,17.77666616147106,18.19341435306879,39.05931580438052,0.0317036316478113,0.06591787046172,0.015122026096630279,-0.046669221013978884,0.0031265484621041256,-0.007115260765793125,0.37135518,0.36311167,0.4613462,0.40097773,0.36044538,0.38592896,0.3564336,0.4664985,0.41367096,0.50066906,0.5200573,0.38559702
"Tiësto, Tate McRae-1035",117.45383522727273,0.06591058666319667,353,1902.0979045238535,0.3,0.6,0.29732224,16.77931,108.94931,2.1867182,13.461668,-4.9462404,7.165002,0.4598175,-0.9046642,4.462454,6.367133,15.068906787333523,18.015449747660245,19.380217075639376,40.98362742692577,-0.04834848170820105,0.029646995755233062,0.004721461039711797,-0.003683996255450616,0.012604491919516318,0.00012417334534020415,0.4393443,0.43363413,0.37066576,0.4586241,0.37606493,0.4563485,0.31115985,0.32844678,0.41500092,0.38775897,0.5180353,0.37625608
Tiësto-Lay Low,123.046875,0.08135487855887023,305,2099.3120706530217,0.4,0.7,0.34543255,50.67368,107.12926,-0.69979656,15.719863,4.021778,9.6401005,-3.5221663,4.7227864,-3.3221273,2.7953475,15.071449498195076,17.29539420608271,18.444206796843435,41.92249953465682,-0.021489988443573756,-0.10244122890646908,0.004052078296445402,0.029607260523460282,0.01426570629458144,-0.0017758546485757147,0.38000035,0.48310345,0.34656754,0.48826265,0.48078886,0.38062173,0.45210826,0.41106287,0.5105051,0.3916272,0.40541217,0.39153352
Tiësto-The Business,117.45383522727273,0.05978644085887438,316,1484.6664538782268,0.1,0.6,0.19181478,-89.11392,110.11842,5.5971494,24.375591,17.877628,14.646854,-1.1508799,7.7231803,-4.3010178,2.2090058,15.537352493482155,20.269332621465228,19.46369545798886,42.1571191969431,-0.04147233294050145,-0.09825668902164546,0.0561907208808004,0.07599008668941709,-0.01279169900430155,-0.02219829152934232,0.32882982,0.34759292,0.32172635,0.40143645,0.39028877,0.37645507,0.3745141,0.37167048,0.48837173,0.41851526,0.46544817,0.4933918
Tom Odell-Another Love,123.046875,0.06300732183867641,479,1415.2273276704248,0.2,0.3,0.14088865,-108.71671,126.459694,1.5894395,19.068642,-1.571617,2.7635164,2.0515358,3.6977756,-5.2370687,1.1294708,16.872373032944935,20.740031938333747,21.717578712142753,44.55912781551432,0.14452044823565233,-0.024757098475833256,0.13450877554537893,0.08094745847937553,-0.0014238978969741615,-0.011975135345166995,0.43156543,0.30346882,0.3798145,0.325743,0.43768433,0.24840169,0.3582248,0.41569227,0.23039,0.24491572,0.2932773,0.54593676
Tones And I-Dance Monkey,99.38401442307692,0.08137976096986355,371,1924.0969719552852,0.1,0.2,0.09465988,-122.24242,104.97521,-2.7423477,12.707964,1.6169732,2.4295156,6.4097304,-1.3173976,2.745108,3.4291859,15.362318040954928,19.565695293097253,20.659015811454523,40.76098179144854,0.03971411238845235,-0.1062990719753064,-0.0361469980556735,0.013526692949187773,0.00804872808277051,0.005827501354541783,0.2773409,0.36453617,0.3037411,0.32427168,0.34448972,0.3055087,0.44175938,0.33019248,0.5017626,0.48675147,0.27780434,0.29851195
"Topic, A7S-Breaking Me",123.046875,0.0818649888704609,327,2264.806346476831,0.2,0.6,0.25835195,4.50323,93.01328,15.31861,10.736447,6.152422,8.995979,3.8019469,4.186228,-9.336786,6.935308,16.59642379989961,18.76333701655742,19.382552477882214,39.3723449238917,-0.08488463014005383,-0.10416864393773806,0.01721328785330804,0.028500106316918305,-0.017006628377295534,-0.007027658146634366,0.3038594,0.30325207,0.29839823,0.37200534,0.3325076,0.37155643,0.44613034,0.3881567,0.52251256,0.44478777,0.47068635,0.45530766
Tory Lanez - LUV,129.19921875,0.06514881105573588,467,1723.4992123319348,0.1,0.6,0.22176148,-62.874508,114.400276,2.5878954,7.9424763,7.8418827,4.058305,3.4162896,5.002208,-2.712217,17.067038,15.772891957914743,19.77388936831229,19.60806696407909,42.89000274593332,0.07699661457313568,-0.03920249315883645,0.023192693773527458,-0.03129475534825992,-0.0025400946778775684,-0.004285791399936066,0.3357894,0.37037662,0.42804468,0.30709314,0.4367475,0.2979721,0.40583348,0.36736822,0.3874273,0.4605532,0.3786381,0.44053888
Tory Lanez - Say It,107.666015625,0.06964094747490945,541,2148.866065717899,0.3,0.5,0.22042711,-34.642796,94.03306,13.770011,20.866142,0.5293706,-1.6796497,3.591579,1.2544066,-6.760866,11.552449,15.45931289113614,19.345800898964,20.614681746529854,39.15587535274833,0.09961746235633659,-0.08271306774019176,0.06762986280758594,-0.045317176300886164,0.012859229104290862,-0.00605861681034438,0.38347194,0.4316101,0.42387432,0.3415269,0.44382408,0.39013323,0.4689475,0.41693148,0.4479358,0.51269794,0.41910046,0.45945114
Travis Scott - BUTTERFLY EFFECT,95.703125,0.057081122235026184,336,2024.0928778974337,0.4,0.6,0.28469342,-9.886851,100.769424,18.087769,11.003114,10.277582,10.552044,-2.2116199,10.847271,-4.87924,15.173068,14.760670757415744,18.39424168955943,18.51481113201584,40.12093868459557,-0.06566538940136088,-0.1456378602401469,-0.15893027441657767,0.00984933975140169,0.05245104205804098,-0.032928573371155366,0.4855487,0.56953245,0.47218022,0.5891975,0.49937624,0.4420375,0.5333538,0.40183124,0.43765727,0.37711358,0.42095795,0.5162915
Travis Scott - goosebumps,129.19921875,0.08241036580422496,539,2126.856315146847,0.3,0.7,0.28267398,13.746872,93.05246,7.837428,16.366453,9.252661,12.435326,-9.265499,7.33814,-2.5219219,5.4024057,16.44824572511013,19.57590098375407,20.04693344955157,43.08150407977922,0.08812868048058198,0.01789099605882461,0.01958227314855385,0.032893438986651403,0.00900014670499264,0.017900505375856485,0.3773667,0.3294553,0.32923958,0.37028512,0.4434698,0.34004956,0.39565438,0.4567835,0.422774,0.5035272,0.42708218,0.48290607
Travis Scott-goosebumps,129.19921875,0.08145085145905719,533,2078.484521788962,0.3,0.8,0.29071277,11.71011,94.77626,5.834853,16.56841,8.28053,11.872147,-10.974573,6.206619,-3.437886,4.7871885,17.193828091112966,20.21805655184359,20.51453151694147,44.10404100518919,0.09591278230244575,0.01649764402160961,0.02691586543315704,0.03535923681920939,0.008266984201093397,0.0197492397819673,0.36286125,0.31296477,0.3104515,0.35815176,0.4347055,0.32155412,0.38047844,0.44432232,0.40479314,0.4926646,0.4168167,0.4775138
Travis Scott-HIGHEST IN THE ROOM,151.99908088235293,0.05742717586370788,450,1927.0495019564762,0.1,0.5,0.21245576,-49.64121,100.07611,14.041578,19.602118,13.440557,16.366037,-4.086564,10.765605,-2.969466,11.132599,16.422389443816062,20.98961826102979,22.3064616480117,43.78730776687082,0.11045432802199912,0.12563282694062936,-0.08104467243550832,-0.0868651545578774,-0.039071025673250596,-0.02726232050326579,0.43132156,0.4325227,0.60085124,0.45412073,0.53351015,0.5244549,0.405112,0.39993075,0.37989777,0.5390493,0.41359222,0.3765488
Travis Scott-SICKO MODE,151.99908088235293,0.10374897381271113,804,2482.910062203689,0.2,0.8,0.26537773,-3.8511925,73.23978,7.5222845,15.841792,7.501384,12.769552,-5.7155232,8.001294,-1.5004115,8.00353,15.705505661072088,18.714065714987097,20.151774095149857,42.09548681608191,-0.006329118824119857,0.030294608352259715,0.03457333174124,-0.06802651553337381,-0.005082524924604424,0.007469001573879547,0.39412612,0.38622725,0.43748352,0.44523448,0.41747501,0.44971538,0.46196106,0.41910043,0.4652037,0.55300653,0.5190225,0.4210715
Trevor Daniel-Falling,129.19921875,0.061126415802401746,320,1735.5642770861677,0.1,0.6,0.20788938,-78.83308,101.56716,1.3406063,22.789366,18.38619,3.8356228,3.4610894,7.815012,-3.0226605,-0.7794922,18.580592549979194,22.497617792513562,24.09870194987985,46.42851150771966,-0.17996430111955136,0.04346400539938686,-0.173174028960565,-0.03230567929813479,0.005661536255263789,-0.0012627002410658358,0.5691015,0.6084756,0.3249302,0.32499233,0.33264548,0.4758752,0.3395246,0.32325515,0.3565118,0.3254123,0.3860517,0.35333368
Twenty One Pilots - Heathens,89.10290948275862,0.09438202492611034,275,2160.346560032601,0.1,0.6,0.201342,-17.586147,91.50479,-0.9371486,17.972979,5.480479,5.010574,1.2037921,2.2720764,-1.251717,4.4481497,16.137687705126314,18.492634940750975,19.658750823777314,41.02224197291262,0.11045391934858821,-0.022709473990273284,0.03667380434771109,0.12861799002568602,0.02830983245747825,0.0017208975343699785,0.41368955,0.2910395,0.3113203,0.4136803,0.64755565,0.3726231,0.35099253,0.324363,0.32776022,0.38632232,0.3674617,0.49299312
Twenty One Pilots - Ride,151.99908088235293,0.10246239439521945,512,2366.6572168146204,0.3,0.4,0.19805275,-15.980648,88.10116,-6.3686438,9.389817,2.1927562,3.553918,2.501448,5.466294,-1.301766,11.912161,14.501329182148368,18.755925087015267,19.74549387899458,40.91818334993821,-0.14660318761619281,-0.09855791803371787,-0.0020966223601210626,-0.07468885008737758,0.006958604438937955,0.039702261846948,0.29294336,0.37633294,0.31973132,0.34280396,0.31801513,0.45626774,0.48784786,0.35259876,0.3656639,0.3157503,0.4573275,0.28896502
Tyla-Water,117.45383522727273,0.07162983081599979,391,2051.3351532276306,0.3,0.6,0.2829999,-5.0415072,91.01504,9.29773,22.238789,5.024516,5.2883325,1.1700789,-0.3242881,0.31176838,6.436446,16.966042110315303,21.001581914934462,21.7911092470202,41.19661423778632,-0.12117705813093894,-0.02248225658961381,-0.012319141289476997,-0.013354371065524106,-0.005444774499328699,0.0018243635542637775,0.33981237,0.38918877,0.28005156,0.33312234,0.28248897,0.3874705,0.40308017,0.34334204,0.48825887,0.4203833,0.46160308,0.35818785
WILLOW - Wait a Minute!,99.38401442307692,0.07746688179347826,318,2133.7416565799845,0.2,0.6,0.25393432,-11.935404,88.974686,7.877975,27.74924,5.748728,13.627915,11.6456375,5.1374636,7.737544,4.7569156,17.1097217163238,20.970705545747986,22.76284498417728,40.881412123348476,-0.07738173065603206,-0.041621477537483055,0.004755962954852584,-0.03304372326502162,-0.0012698280433956041,-0.003018950008072436,0.31419528,0.33375138,0.3123642,0.39810896,0.3706424,0.4562146,0.44740033,0.3826797,0.5399034,0.47190413,0.5707991,0.42653677
"WILLOW, Travis Barker-t r a n s p a r e n t s o u l feat Travis Barker",89.10290948275862,0.08448615889188833,256,2194.7256864764045,0.2,0.3,0.1679484,-14.6656685,86.97311,2.138645,31.393085,3.3463824,6.6670346,5.2823057,10.387175,4.034928,9.400316,14.251842245628012,18.32870154548606,20.41969576727777,40.40230224726834,0.06472095856028114,-0.06026352567958735,0.017273658079462795,-0.019389510107998612,0.013811744427242638,-0.008125376301802385,0.3202218,0.38013852,0.3761423,0.3024677,0.41827023,0.3541033,0.5902823,0.41625604,0.33431906,0.3876817,0.31000397,0.37046224
X Ambassadors - Renegades,184.5703125,0.06478026233621514,576,1641.824173638549,0.3,0.6,0.2801723,9.363937,112.331406,-2.3436716,40.423843,4.5534925,15.928585,-3.3890643,6.761348,-0.38576475,7.5666766,15.455766255039581,18.644472340319513,19.23944477096681,45.69842327395998,0.12061354737753749,-0.020615460123284173,0.05580759541429329,-0.09158843179000237,-0.014437024993586029,-0.0020934501900779483,0.32884103,0.42641792,0.5595937,0.40389702,0.38792706,0.34116018,0.5132709,0.4082205,0.386348,0.46762714,0.40603414,0.47266567
X Ambassadors - Unsteady,117.45383522727273,0.06913388060148153,364,1618.6817296764539,0.2,0.7,0.2979157,-28.891333,99.10618,5.9675183,23.299934,2.1600778,16.372107,-4.836072,8.521288,-6.3730135,4.572273,14.592268649709577,18.855861102257673,19.301655056243366,41.144640837407884,0.11787326370763483,0.0467940879125347,-0.052052777744066865,0.008249860117148945,-0.004131952328283019,0.015306864610560808,0.3762769,0.43680722,0.5592166,0.33983856,0.34370965,0.3073602,0.3308896,0.25716886,0.24266401,0.4121483,0.32564974,0.40081862
XXXTENTACION - Jocelyn Flores,135.99917763157896,0.10151733068390305,256,2104.7979614664146,0.1,0.5,0.121687904,-145.51498,80.581856,5.463825,21.69199,2.9984214,6.2254376,-1.7082603,-4.635827,-11.513657,-3.1923237,19.174363760693332,20.21243342844294,22.046031550748914,42.00687183814238,0.0020200655501876343,0.08424669989471215,-0.00495055672196794,-0.03736428959558113,-0.008423870928436735,0.0002723587957691668,0.31922275,0.34844288,0.54045075,0.41015187,0.29008412,0.32400513,0.28223282,0.32560682,0.25611115,0.2882507,0.33241215,0.26277614
"Yandel, Myke Towers-Borracho y Loco",172.265625,0.07899673893082645,521,2177.738897094685,0.3,0.7,0.2808202,3.047835,86.54087,14.59996,19.05814,-0.38974735,6.3679037,-3.27997,5.7176423,-4.2003016,2.1650448,15.762562572543363,18.819803677420452,20.561298848696623,40.49608663406596,-0.01698901615942138,-0.051868640408420506,0.012209078374803742,0.007597664995042052,0.011842187623165707,0.021544342423388867,0.39346856,0.48986432,0.35982254,0.3551703,0.41006395,0.36527312,0.42036447,0.3769597,0.48037082,0.44646308,0.39028543,0.48525825
"Yng Lvcas, Peso Pluma-La Bebe - Remix",172.265625,0.07606704808900958,586,2035.6651014333238,0.1,0.6,0.17546724,-61.460163,83.06257,-0.44306597,17.16732,-6.6457715,10.073236,-2.5752027,2.1228118,-4.843225,3.3306108,17.531519589376078,20.26757574801395,19.057988066603006,40.64343685091551,0.07428386307759159,0.13399136483042598,0.0011276614836743188,-0.07372697646428898,-0.016813910780312042,-0.033682079101860454,0.30216226,0.30436558,0.52157074,0.33372295,0.35032648,0.5150705,0.35928038,0.45155627,0.3280415,0.40015772,0.3001132,0.26338497
"Young Thug, Drake-Oh U Went feat Drake",135.99917763157896,0.08326002639778095,418,2163.7150617072757,0.2,0.6,0.21680756,-13.388245,95.77712,9.493594,16.343756,10.522748,11.601384,-0.5391187,12.592508,-6.1070695,7.1562424,14.281159053913509,18.7245215382749,18.90576074486246,41.72890623686265,0.05777732244205692,0.08775989160655545,0.0024498452218029453,-0.025978519999681954,0.009914210442882567,-0.007841082604240504,0.43691322,0.40584385,0.48674357,0.3823572,0.43352067,0.48473522,0.3946334,0.47930646,0.48059067,0.630762,0.53643453,0.3915209
Yuna - Crush,129.19921875,0.053987133367046705,502,1514.531735177411,0.1,0.3,0.0902262,-154.22377,112.95738,17.003698,30.12335,12.409366,5.7328506,0.36247897,4.0581884,-0.010900848,3.9021046,17.30967084997676,21.90340289568678,21.645899785955233,40.77364196033739,0.10055082444000693,0.06682537257617496,-0.02523862458135693,-0.02041792369307391,0.00438817094879559,0.008373021008550648,0.4441393,0.3184297,0.42538634,0.35376075,0.42859775,0.32941097,0.29498985,0.44400847,0.40048486,0.46086687,0.33282304,0.37396982
