folder,label,tempo,zcr,beats,spec_centroid,rms_mode,rms_max,rms_avg,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,SpecCon0,SpecCon1,SpecCon2,SpecCon3,ton0,ton1,ton2,ton3,ton4,ton5,chr0,chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chr10,chr11
"Saweetie, Doja Cat-Best Friend feat Doja Cat",<pad> sadness,184.5703125,0.1145924109324689,614,2742.235871841898,0.1,0.6,0.20269088,-106.16731,73.56038,3.9954998,17.350893,8.53411,4.782792,0.46460268,7.316009,-2.3823586,9.295491,15.89077003847378,17.829163944553837,17.132943568806574,40.29836027523088,0.0666465467786987,-0.0300252028175724,-0.0259097324823596,0.0891247333912371,0.0247105779874128,-0.0140992043824199,0.4677393,0.4056922,0.3921339,0.43920717,0.47967905,0.49390155,0.49539143,0.49696514,0.5232639,0.56264627,0.52423143,0.49487248
"Shawn Mendes, Camila Cabello-Seorita",<pad> love,117.45383522727272,0.0788923700358716,383,2268.546431326783,0.2,0.6,0.24845782,-74.81483,85.233025,5.4629703,24.018578,11.357141,12.571986,-1.7948604,3.968149,2.8263857,7.457489,17.22714403641713,20.46414028042198,20.87605711349129,42.21673954539715,0.1088967388619421,0.0654129819807714,-0.0275079974717466,0.0938950656310191,0.0070176059927904,0.0185189429986923,0.48827738,0.31646547,0.32936218,0.30842537,0.41903406,0.34448397,0.31984553,0.37087885,0.34016573,0.4251024,0.35120073,0.47695342
"Shawn Mendes, Tainy-Summer of Love Shawn Mendes  Tainy",<pad> love,123.046875,0.1048927047559057,372,2750.1302689023846,0.2,0.6,0.23972268,-107.54971,63.435246,18.120346,14.051832,-8.2647085,2.2787786,-0.656153,2.2303157,0.09398515,4.005673,17.906291912938904,20.570529866602147,22.92836376519015,39.93681201990768,-0.0617750438873382,-0.0754462216519558,0.0933652621268124,-0.0215560844611549,-0.0145593620441655,0.0132344297984657,0.3461891,0.32372156,0.3125142,0.46120694,0.3305137,0.32475805,0.3863128,0.3333312,0.37864918,0.40850535,0.5857404,0.53330815
Sia-Gimme Love,<pad> love,95.703125,0.075489714272227,340,1967.298272052408,0.4,0.7,0.3725831,-34.250275,99.303696,-6.5026665,29.95324,10.336984,3.6723301,10.596796,0.17706865,4.8110137,3.7157903,14.569560061512457,18.824611728864543,19.351930283746984,42.42056229407156,-0.0651842334264159,-0.1269405283861492,0.0183883622836187,0.0528870325205407,0.0078637438264512,-0.0377199890454626,0.41962788,0.41487056,0.36699075,0.54420877,0.41822302,0.33450857,0.40879992,0.35268024,0.42382434,0.37094396,0.45868903,0.5667178
"StarBoi3, Doja Cat-Dick feat Doja Cat",<pad> joy,129.19921875,0.0770793362363162,358,2217.1819746186857,0.2,0.8,0.28533366,-109.525536,75.822,6.051527,37.618217,15.859155,10.0346365,-3.0999973,12.838181,-8.148081,5.2081585,16.654889532972557,20.217649704737024,19.747145656757144,43.52750841705228,0.0644216515696828,0.0335619109598335,-0.0333146500247411,-0.0897142274143821,-0.026602491218621,-0.0112719483136729,0.48955035,0.49954575,0.5625171,0.52179503,0.46720678,0.43360645,0.4340458,0.42055893,0.44975722,0.5234994,0.51177526,0.5041467
Stephen Sanchez-Until I Found You,<pad> sadness,103.359375,0.0870245086017871,281,1796.0134289645812,0.3,0.5,0.25003958,-71.15179,120.608345,-18.954437,19.048756,-0.993974,-5.5756907,-12.670403,1.8152478,-12.0943165,9.193015,16.903101562278266,20.29937986184454,20.483933230430743,49.32108624344945,-0.0878707119665527,0.1770567417424715,-0.0465807089411592,-0.159073130399285,-0.0104572262145373,-0.0035223523920106,0.28754276,0.22546147,0.39248192,0.32270417,0.29462805,0.4920531,0.29796097,0.25263327,0.15696701,0.33293775,0.4596285,0.2226879
"Surf Mesa, Emilee-ily i love you baby feat Emilee",<pad> love,112.34714673913044,0.0724301101149594,314,1910.17909205454,0.1,0.4,0.17153324,-155.87148,97.14481,8.904925,34.39227,-12.178453,4.932345,-2.1499884,0.78887326,-3.2618613,0.41053358,18.18698334003249,22.70370120422369,26.25119980598485,44.279911102855685,0.0854109288150841,-0.0401979093592578,-0.028324628439303,-0.0312349634545488,-0.0083221008918417,0.0049617874998297,0.2987551,0.36405224,0.4247021,0.296492,0.33998632,0.34282455,0.506458,0.29857248,0.3186599,0.45338956,0.34160626,0.43266773
Surfaces-Sunday Best,<pad> joy,112.34714673913044,0.0772729565810607,320,1917.38557607772,0.3,0.4,0.16368166,-164.34383,102.9655,3.291383,19.389444,20.611002,-4.4725647,-1.3443018,4.4672647,-5.8915234,7.24875,15.004105312079894,18.949764471134856,18.170078280824782,43.054863891113385,0.1050762455218822,0.1003377266122599,-0.0197829716822778,-0.0153371669366464,0.0164619498527845,0.0043736596620497,0.4692565,0.42986563,0.46637326,0.40566647,0.44536996,0.5057078,0.41984499,0.49014226,0.4487606,0.5228029,0.44357914,0.39223152
SZA-Good Days,<pad> sadness,123.046875,0.0753901393493576,543,1764.007602322264,0.2,0.4,0.18296726,-105.149895,114.34622,-10.6682005,21.277027,-2.180221,3.7884974,-0.7541791,2.4234724,-1.849052,4.852351,15.89089671227968,19.980754567696493,21.526372439391206,44.11311667011799,-0.0080144539599708,-0.1316608793562538,-0.0315594743610731,0.0706164071811119,0.0149758012654003,-0.0099806206083751,0.27305108,0.34850833,0.25593415,0.4419273,0.4166148,0.27420393,0.33544904,0.27055147,0.43112954,0.26261377,0.2560982,0.37802795
SZA-Snooze,<pad> anger,143.5546875,0.0550510166518558,641,1498.258687289578,0.3,0.5,0.18515335,-166.71362,117.9307,9.910338,22.96563,9.968715,9.183566,3.2030387,-1.7676378,-0.46662056,9.578771,17.791569152473755,21.74824819359476,21.927655321993583,42.86669655491798,0.0266707763879283,-0.0213710020116945,-0.0669523622025283,0.0159558832363139,-0.0222275020593502,-0.0195940133722546,0.34391618,0.3334254,0.4080727,0.3570606,0.43856812,0.35284317,0.3352108,0.3417445,0.28927654,0.31616065,0.2472665,0.30400583
Tate McRae-greedy,<pad> joy,112.34714673913044,0.0883395145055689,253,2286.221323088768,0.3,0.6,0.27186936,-62.7668,93.04194,11.685443,13.6711645,-0.19642575,9.154451,-5.9355593,-1.0181305,0.9387206,-1.9318432,15.274380584305234,19.61113508824248,20.333238575874805,40.27950475737136,0.0890072678550805,-0.0734681025894563,-0.0191041604378291,-0.0862719768922931,-0.0233413162726447,0.0259356720393429,0.41858068,0.41674063,0.36557052,0.2736219,0.25047106,0.22625199,0.34010053,0.24781027,0.31130496,0.51233125,0.38390517,0.50078523
Taylor Swift-All Too Well 10 Minute Version Taylors Version From The Vault,<pad> sadness,92.28515625,0.054574114605061,924,1691.3864421468186,0.1,0.2,0.107110895,-180.38492,112.969246,20.467812,32.49853,15.580851,6.507043,12.294378,4.3415985,3.0353649,9.582514,15.844516720420572,19.329834867544683,20.766382620939627,41.19211727634448,0.0936720503541776,0.1595498254102659,-0.0327623230075791,0.0908656445767651,0.0045595368289217,0.0202470765743209,0.5927695,0.34743297,0.35336965,0.28003323,0.39109558,0.33314875,0.31531173,0.47933337,0.36474615,0.3807504,0.3250513,0.46407473
Taylor Swift-Cruel Summer,<pad> anger,112.34714673913044,0.0827338370255722,334,1919.99822090189,0.2,0.5,0.2514419,-48.48299,111.64159,-4.9619875,16.52691,7.600898,7.7853966,3.6564708,0.5552621,-2.6261783,10.416303,13.45688211689694,17.204222824803214,17.529596210475667,42.280177589217935,0.0369933268797387,-0.0617512773789394,-0.0376066254749586,0.0200282843813847,0.0105030634272341,0.016704995439465,0.48789653,0.59724385,0.38050056,0.34078938,0.45966497,0.28515473,0.32142454,0.2841146,0.41925493,0.5731464,0.38435414,0.46492136
Taylor Swift-Is It Over Now Taylors Version From The Vault,<pad> sadness,99.38401442307692,0.0719285244378339,351,1880.2095217997037,0.1,0.2,0.11636653,-156.63336,106.43511,9.81884,23.42446,11.71611,8.191393,8.08854,5.237683,2.782291,7.355837,15.495925938638136,18.193766982425,18.900226367509397,40.99969394507261,0.042771587479114,0.2227397657674255,-0.1738886939328147,0.1266229315963163,-0.0404592989588827,0.0380892655384602,0.65158963,0.41514704,0.39391318,0.31478256,0.39199993,0.3835796,0.32593736,0.46993375,0.33392194,0.35664237,0.3059746,0.3936607
Taylor Swift-Love Story Taylors Version,<pad> sadness,117.45383522727272,0.1089303708486194,454,2430.6658788960613,0.1,0.2,0.11963701,-115.02373,81.55275,7.896276,26.570454,5.172774,5.781118,4.922739,0.3181709,1.339575,3.754043,16.32907589704041,20.66100471105065,23.38623124296636,40.20072023808427,0.1549441302850504,-0.0615838924942121,-0.0095052319469312,-0.0383766136793673,-0.0032378862544434,0.0026442141284243,0.26604035,0.36824676,0.43592182,0.27871892,0.40803117,0.25514716,0.4248829,0.30658782,0.3520036,0.51923,0.317173,0.37717244
Taylor Swift-willow,<pad> fear,112.34714673913044,0.0491600341684667,394,1383.558514643526,0.1,0.3,0.11247359,-209.84892,129.50473,23.433105,15.279366,8.526696,-1.2436992,1.6010753,-0.15312247,-1.0656116,0.46112448,17.694529519821106,20.680135026391596,21.9370607276743,40.85328952002742,0.1969360848273091,0.0128825198218963,0.0425500722150602,0.0159496636314741,0.0160094693629364,-0.0026614631600051,0.25555235,0.19259071,0.3108551,0.24013968,0.29657307,0.21486033,0.3487394,0.494871,0.35205877,0.48751098,0.28965446,0.3481344
Teddy Swims-Lose Control,<pad> sadness,161.4990234375,0.0870670447354146,624,2097.5605221177148,0.3,0.6,0.23494695,-79.57133,101.3439,12.348379,20.340502,-9.157629,9.637177,-6.190376,3.7403147,-1.4878095,3.116301,16.268184803223708,19.575586775371317,22.282758949975296,43.46727396799599,0.0584828415323107,-0.1491723993244092,-0.1918993999618002,-0.0645193842837808,0.0156901578882121,0.0149170928020295,0.3170139,0.583546,0.31822044,0.20985729,0.25565583,0.26602423,0.3406905,0.2188279,0.35284808,0.39443323,0.24439771,0.26875305
"THE ANXIETY, WILLOW, Tyler Cole-Meet Me At Our Spot",<pad> sadness,95.703125,0.0706863367122014,232,1736.010475622408,0.1,0.2,0.0933576,-188.73386,110.37686,7.20627,34.61326,5.4302707,8.779946,6.378427,5.892397,-0.71235424,12.804038,17.72411574504947,18.829534668564964,20.56718880717833,42.791884847940864,0.1063768359134825,-0.0381540993935192,-0.0224174914277547,-0.116949606028365,-0.0225076716692104,-0.0072904093505936,0.24802983,0.41139254,0.5114509,0.37508142,0.3503287,0.30474246,0.47201318,0.36999035,0.2955708,0.42016193,0.26075795,0.26004508
"The Kid LAROI, Justin Bieber-STAY with Justin Bieber",<pad> joy,172.265625,0.0842766540060329,371,2056.076732598062,0.1,0.5,0.21843733,-115.6564,94.31909,9.290442,10.361484,1.9448136,3.056531,-2.5526366,3.1268957,-7.286491,4.8647976,16.450946019250225,20.739760583926763,22.514550174175664,42.93278694651493,-0.1215856109822879,-0.0104833515797163,-0.0505168579994049,0.0478047015225726,0.0033888556135428,-0.0068907090729286,0.480496,0.45385215,0.25587934,0.2677644,0.25387335,0.33486846,0.30257246,0.36539567,0.47677475,0.30719322,0.32842928,0.3250685
The Neighbourhood-Sweater Weather,<pad> joy,123.046875,0.0853250604222227,452,1743.3973901236511,0.3,0.5,0.26109987,-68.49022,116.42198,-23.33523,33.10404,3.5971615,2.500521,-0.9181137,6.152806,2.8508565,3.3918335,15.067319808889923,18.633469437908428,19.405352637026777,45.90749173316114,-0.0250915179743297,0.1790799010268796,-0.0024289178519357,-0.0442718588141348,0.0170203418166885,0.0118135674761642,0.43089384,0.38427246,0.56560344,0.37392586,0.28163582,0.30983207,0.27898052,0.38774377,0.29800266,0.40386948,0.44033888,0.34308755
"THE SCOTTS, Travis Scott, Kid Cudi-THE SCOTTS",<pad> anger,129.19921875,0.1039696231044869,312,2228.260297274589,0.1,0.7,0.20013848,-119.00176,100.24431,-2.6506457,-1.5193007,5.2213182,5.1295395,-4.609914,2.853131,-4.4707656,7.6508102,15.572540522556972,18.86125098404871,18.55122822764529,44.87154512786254,-0.0412464738021272,0.2159045462582747,0.0115366451490654,0.1677994679290754,0.02629756012782,0.0619315102847697,0.5307243,0.36211655,0.45799398,0.42662308,0.31728774,0.3586834,0.35860968,0.58793855,0.39918432,0.36795908,0.36497688,0.35823908
The Walters-I Love You So,<pad> sadness,75.99954044117646,0.0827713897775884,191,1803.210743964325,0.3,0.4,0.2213167,-81.14825,109.00722,-4.856869,31.961819,2.3233624,-0.34174952,-11.003747,0.732785,-12.564199,-0.20561257,16.392460002087585,21.347058267291157,21.2815161873236,46.38644354247582,-0.0405367153116374,0.213455511299032,-0.0286978457561354,-0.0821491283182745,0.0009397380341612,-0.0196194018507414,0.3304487,0.32232285,0.5001729,0.3223752,0.27380165,0.45738113,0.26169494,0.29100758,0.1781105,0.26770633,0.4459404,0.2781185
"The Weeknd, Ariana Grande-Save Your Tears with Ariana Grande Remix",<pad> joy,117.45383522727272,0.0864396469128295,359,2129.723781560144,0.3,0.6,0.29211456,-60.21285,95.43173,4.8353972,25.474998,5.9034276,9.076451,0.7710292,0.652967,-4.7063503,9.187127,15.398875740610125,19.053576507633963,19.92794167400367,42.19876541082753,0.1269892747713596,0.0626336813873749,0.0235570517887747,0.1007799352193108,0.0247802899898726,0.0090122676147555,0.47353718,0.2997402,0.35347,0.3488498,0.53183085,0.3603933,0.32976195,0.46520543,0.33509153,0.32974833,0.29818815,0.45901427
"The Weeknd, Playboi Carti, Madonna-Popular with Playboi Carti  Madonna - Music from the HBO Original Series",<pad> joy,99.38401442307692,0.1019441783460275,350,2315.104070444463,0.1,0.7,0.24052104,-114.134544,81.6162,4.235751,17.794851,-1.9908782,3.4872718,-4.715505,0.6623194,-7.36309,5.686083,16.87550027372137,20.302464173311037,21.250922971618248,41.72148507845615,-0.0758160003411463,0.0340503481126154,-0.0726663459028011,-0.0113803250938718,-0.0010441300813722,0.0022163958406936,0.4487185,0.4520135,0.37011874,0.4275317,0.44175944,0.5287223,0.3870627,0.3604475,0.38673383,0.34472698,0.46463522,0.35596877
The Weeknd-Blinding Lights,<pad> sadness,86.1328125,0.0723520055836133,281,1852.5877072155415,0.3,0.5,0.2105119,-84.796196,110.62764,-2.6237054,31.27228,1.6313767,14.194263,3.7666237,9.689648,0.8035783,11.395812,13.496148838357538,16.990217792137766,17.907543865795624,43.55866348878527,-0.0810930222974033,0.1014040411507126,-0.0282285439257929,0.0188784466741616,-0.0135425330332229,0.008674271043517,0.48053893,0.38341582,0.41477758,0.50275654,0.46442142,0.61175627,0.4526776,0.52730775,0.44128612,0.3817559,0.4072918,0.36804855
The Weeknd-Save Your Tears,<pad> sadness,117.45383522727272,0.0876461429832432,440,2046.909137740285,0.2,0.5,0.20492215,-85.553665,97.70038,-7.1064677,25.428947,3.1228008,12.048623,-4.352272,5.1332793,-9.039495,9.404487,14.972023605443892,19.159960586098222,19.840679611184896,44.323459983542456,0.1168642674080489,0.0596049398329089,0.0168915642670251,0.0969957686678791,0.0264790343476014,0.0073687563425076,0.4683768,0.33280924,0.38350233,0.37445778,0.5740052,0.40220943,0.3506739,0.46758482,0.35257915,0.34879103,0.3340868,0.46232232
"Tiësto, 21 Savage, BIA-BOTH",<pad> joy,117.45383522727272,0.0830543410085712,365,2354.106770676208,0.5,0.6,0.38705468,-5.9453545,84.54097,-5.93779,24.566416,5.9505687,13.896321,1.9034944,9.984762,-4.2529254,3.368424,16.326650649938507,17.98286891986753,17.030034147494057,41.20582939764779,-0.0849273656591821,0.058752309299247,-0.0350659672141788,0.0463705678569746,-0.0217724131563519,-0.008373983313394,0.4570957,0.39787084,0.3680329,0.4248392,0.4198256,0.5296392,0.42661422,0.45760337,0.49526343,0.4499021,0.43966973,0.38945535
"Tiësto, Ava Max-The Motto",<pad> joy,117.45383522727272,0.0703457675137362,390,2018.6290189798533,0.3,0.7,0.27628574,-101.19661,92.69507,12.810791,15.0014715,10.00025,7.90727,7.0630364,2.5661104,0.9856089,8.519273,16.61704269406644,17.77666616147106,18.19341435306879,39.05931580438052,0.0317036316478113,0.06591787046172,0.0151220260966302,-0.0466692210139788,0.0031265484621041,-0.0071152607657931,0.37135518,0.36311167,0.4613462,0.40097773,0.36044538,0.38592896,0.3564336,0.4664985,0.41367096,0.50066906,0.5200573,0.38559702
"Tiësto, Tate McRae-1035",<pad> sadness,117.45383522727272,0.0659105866631966,353,1902.0979045238532,0.3,0.6,0.29732224,-63.986904,111.51329,2.0009024,12.777651,-4.600322,6.6094522,0.60506207,-1.933587,5.100678,6.339587,15.068906787333525,18.015449747660245,19.380217075639376,40.98362742692577,-0.048348481708201,0.029646995755233,0.0047214610397117,-0.0036839962554506,0.0126044919195163,0.0001241733453402,0.4393443,0.43363413,0.37066576,0.4586241,0.37606493,0.4563485,0.31115985,0.32844678,0.41500092,0.38775897,0.5180353,0.37625608
Tiësto-Lay Low,<pad> joy,123.046875,0.0813548785588702,305,2099.3120706530217,0.4,0.7,0.34543255,-25.972092,108.00562,-0.046406213,15.180984,4.7028127,9.291194,-3.4607332,4.54402,-3.1648812,2.964616,15.071449498195076,17.29539420608271,18.444206796843435,41.92249953465682,-0.0214899884435737,-0.102441228906469,0.0040520782964454,0.0296072605234602,0.0142657062945814,-0.0017758546485757,0.38000035,0.48310345,0.34656754,0.48826265,0.48078886,0.38062173,0.45210826,0.41106287,0.5105051,0.3916272,0.40541217,0.39153352
Tiësto-The Business,<pad> sadness,117.45383522727272,0.0597864408588743,316,1484.6664538782268,0.1,0.6,0.19181478,-167.48453,110.00999,7.3244834,24.396873,18.771297,14.145966,-1.5092945,7.520357,-4.1295495,2.2890491,15.537352493482157,20.269332621465228,19.46369545798886,42.1571191969431,-0.0414723329405014,-0.0982566890216454,0.0561907208808004,0.075990086689417,-0.0127916990043015,-0.0221982915293423,0.32882982,0.34759292,0.32172635,0.40143645,0.39028877,0.37645507,0.3745141,0.37167048,0.48837173,0.41851526,0.46544817,0.4933918
Tom Odell-Another Love,<pad> joy,123.046875,0.0630073218386764,479,1415.2273276704248,0.2,0.3,0.14088865,-180.46208,126.516335,3.734638,19.831984,-1.2700883,2.6059895,2.3376212,3.3631349,-5.4010515,0.5844398,16.872373032944935,20.740031938333747,21.717578712142757,44.55912781551432,0.1445204482356523,-0.0247570984758332,0.1345087755453789,0.0809474584793755,-0.0014238978969741,-0.0119751353451669,0.43156543,0.30346882,0.3798145,0.325743,0.43768433,0.24840169,0.3582248,0.41569227,0.23039,0.24491572,0.2932773,0.54593676
Tones And I-Dance Monkey,<pad> sadness,99.38401442307692,0.0813797609698635,371,1924.0969719552847,0.1,0.2,0.09465988,-199.33469,105.83317,-2.0791192,13.010143,2.0650792,2.5330606,6.3025837,-1.5028837,2.7107892,3.4246447,15.362318040954928,19.565695293097253,20.659015811454523,40.76098179144854,0.0397141123884523,-0.1062990719753064,-0.0361469980556735,0.0135266929491877,0.0080487280827705,0.0058275013545417,0.2773409,0.36453617,0.3037411,0.32427168,0.34448972,0.3055087,0.44175938,0.33019248,0.5017626,0.48675147,0.27780434,0.29851195
"Topic, A7S-Breaking Me",<pad> joy,123.046875,0.0818649888704609,327,2264.806346476831,0.2,0.6,0.25835195,-77.94872,93.33684,18.362083,11.731246,6.719652,9.274898,3.6737146,4.3439074,-9.614145,7.1726594,16.59642379989961,18.76333701655742,19.38255247788221,39.3723449238917,-0.0848846301400538,-0.104168643937738,0.017213287853308,0.0285001063169183,-0.0170066283772955,-0.0070276581466343,0.3038594,0.30325207,0.29839823,0.37200534,0.3325076,0.37155643,0.44613034,0.3881567,0.52251256,0.44478777,0.47068635,0.45530766
Travis Scott-goosebumps,<pad> joy,129.19921875,0.0814508514590571,533,2078.484521788962,0.3,0.8,0.29071277,-71.93982,98.99176,6.760608,16.432714,8.7444105,10.015323,-11.007519,5.859711,-3.3490891,4.735718,17.193828091112966,20.21805655184359,20.51453151694147,44.10404100518919,0.0959127823024457,0.0164976440216096,0.026915865433157,0.0353592368192093,0.0082669842010933,0.0197492397819673,0.36286125,0.31296477,0.3104515,0.35815176,0.4347055,0.32155412,0.38047844,0.44432232,0.40479314,0.4926646,0.4168167,0.4775138
Travis Scott-HIGHEST IN THE ROOM,<pad> joy,151.99908088235293,0.0574271758637078,450,1927.049501956476,0.1,0.5,0.21245576,-128.54791,100.77845,16.514053,20.231527,14.717912,16.043295,-3.958115,10.592537,-2.374473,11.296113,16.422389443816062,20.98961826102979,22.3064616480117,43.78730776687082,0.1104543280219991,0.1256328269406293,-0.0810446724355083,-0.0868651545578774,-0.0390710256732505,-0.0272623205032657,0.43132156,0.4325227,0.60085124,0.45412073,0.53351015,0.5244549,0.405112,0.39993075,0.37989777,0.5390493,0.41359222,0.3765488
